Size,Ntrial,TestAcc,TrainAcc,ConfMatrix,Config
0.5,0,0.6835443037974683,0.7848101265822784,[[33  4] [21 21]],1e-05
0.5,0,0.6835443037974683,0.7848101265822784,[[33  4] [21 21]],0.0001
0.5,1,0.5316455696202531,0.5949367088607594,[[ 1 35] [ 2 41]],1e-09
0.5,1,0.5316455696202531,0.569620253164557,[[ 1 35] [ 2 41]],1e-08
0.5,1,0.6455696202531646,0.759493670886076,[[16 20] [ 8 35]],1e-07
0.5,1,0.6962025316455697,0.7721518987341772,[[24 12] [12 31]],1e-06
0.5,1,0.6708860759493671,0.6835443037974683,[[27  9] [17 26]],1e-05
0.5,1,0.7215189873417721,0.6962025316455697,[[33  3] [19 24]],0.0001
0.5,2,0.5316455696202531,0.5949367088607594,[[ 2 35] [ 2 40]],1e-09
0.5,2,0.5189873417721519,0.5822784810126582,[[ 1 36] [ 2 40]],1e-08
0.5,2,0.5443037974683544,0.5822784810126582,[[ 2 35] [ 1 41]],1e-07
0.5,2,0.6075949367088608,0.6582278481012658,[[10 27] [ 4 38]],1e-06
0.5,2,0.7341772151898734,0.7088607594936709,[[26 11] [10 32]],1e-05
0.5,2,0.7341772151898734,0.6329113924050633,[[30  7] [14 28]],0.0001
0.5,3,0.5569620253164557,0.5569620253164557,[[ 0 34] [ 1 44]],1e-09
0.5,3,0.5569620253164557,0.5189873417721519,[[ 0 34] [ 1 44]],1e-08
0.5,3,0.6708860759493671,0.6329113924050633,[[11 23] [ 3 42]],1e-07
0.5,3,0.759493670886076,0.7088607594936709,[[21 13] [ 6 39]],1e-06
0.5,3,0.6455696202531646,0.7215189873417721,[[23 11] [17 28]],1e-05
0.5,3,0.6075949367088608,0.6962025316455697,[[24 10] [21 24]],0.0001
0.5,4,0.4810126582278481,0.6455696202531646,[[ 3 38] [ 3 35]],1e-09
0.5,4,0.5063291139240507,0.620253164556962,[[ 4 37] [ 2 36]],1e-08
0.5,4,0.5189873417721519,0.620253164556962,[[ 3 38] [ 0 38]],1e-07
0.5,4,0.5316455696202531,0.6455696202531646,[[ 5 36] [ 1 37]],1e-06
0.5,4,0.7088607594936709,0.6708860759493671,[[21 20] [ 3 35]],1e-05
0.5,4,0.7468354430379747,0.6455696202531646,[[33  8] [12 26]],0.0001
0.5,5,0.6329113924050633,0.759493670886076,[[28  4] [25 22]],1e-09
0.5,5,0.6455696202531646,0.759493670886076,[[29  3] [25 22]],1e-08
0.5,5,0.6455696202531646,0.7848101265822784,[[29  3] [25 22]],1e-07
0.5,5,0.6582278481012658,0.7721518987341772,[[27  5] [22 25]],1e-06
0.5,5,0.6582278481012658,0.759493670886076,[[27  5] [22 25]],1e-05
0.5,5,0.6582278481012658,0.759493670886076,[[27  5] [22 25]],0.0001
0.5,6,0.569620253164557,0.569620253164557,[[ 5 33] [ 1 40]],1e-09
0.5,6,0.569620253164557,0.569620253164557,[[ 5 33] [ 1 40]],1e-08
0.5,6,0.5569620253164557,0.5822784810126582,[[ 6 32] [ 3 38]],1e-07
0.5,6,0.6455696202531646,0.7088607594936709,[[19 19] [ 9 32]],1e-06
0.5,6,0.7341772151898734,0.7215189873417721,[[31  7] [14 27]],1e-05
0.5,6,0.7341772151898734,0.6962025316455697,[[33  5] [16 25]],0.0001
0.5,7,0.6962025316455697,0.6582278481012658,[[30  7] [17 25]],1e-09
0.5,7,0.7215189873417721,0.6835443037974683,[[32  5] [17 25]],1e-08
0.5,7,0.7215189873417721,0.6835443037974683,[[32  5] [17 25]],1e-07
0.5,7,0.7341772151898734,0.6962025316455697,[[32  5] [16 26]],1e-06
0.5,7,0.7341772151898734,0.7088607594936709,[[32  5] [16 26]],1e-05
0.5,7,0.7215189873417721,0.7088607594936709,[[32  5] [17 25]],0.0001
0.5,8,0.5063291139240507,0.5949367088607594,[[ 1 38] [ 1 39]],1e-09
0.5,8,0.5063291139240507,0.5822784810126582,[[ 1 38] [ 1 39]],1e-08
0.5,8,0.6708860759493671,0.6075949367088608,[[14 25] [ 1 39]],1e-07
0.5,8,0.759493670886076,0.6835443037974683,[[25 14] [ 5 35]],1e-06
0.5,8,0.7088607594936709,0.6708860759493671,[[30  9] [14 26]],1e-05
0.5,8,0.6835443037974683,0.6835443037974683,[[31  8] [17 23]],0.0001
0.5,9,0.5822784810126582,0.7088607594936709,[[27 12] [21 19]],1e-09
0.5,9,0.5822784810126582,0.7215189873417721,[[28 11] [22 18]],1e-08
0.5,9,0.569620253164557,0.7215189873417721,[[28 11] [23 17]],1e-07
0.5,9,0.569620253164557,0.7215189873417721,[[28 11] [23 17]],1e-06
0.5,9,0.5822784810126582,0.7341772151898734,[[30  9] [24 16]],1e-05
0.5,9,0.569620253164557,0.7341772151898734,[[29 10] [24 16]],0.0001
0.8,0,0.59375,0.7142857142857143,[[ 9  2] [11 10]],1e-09
0.8,0,0.59375,0.7301587301587301,[[ 9  2] [11 10]],1e-08
0.8,0,0.59375,0.7380952380952381,[[ 9  2] [11 10]],1e-07
0.8,0,0.59375,0.7380952380952381,[[ 9  2] [11 10]],1e-06
0.8,0,0.59375,0.7380952380952381,[[ 9  2] [11 10]],1e-05
0.8,0,0.59375,0.7380952380952381,[[ 9  2] [11 10]],0.0001
0.8,1,0.59375,0.5714285714285714,[[ 0 12] [ 1 19]],1e-09
0.8,1,0.59375,0.5873015873015873,[[ 1 11] [ 2 18]],1e-08
0.8,1,0.65625,0.7301587301587301,[[ 5  7] [ 4 16]],1e-07
0.8,1,0.59375,0.746031746031746,[[ 8  4] [ 9 11]],1e-06
0.8,1,0.59375,0.6587301587301587,[[ 8  4] [ 9 11]],1e-05
0.8,1,0.59375,0.7063492063492064,[[ 8  4] [ 9 11]],0.0001
0.8,2,0.65625,0.5476190476190477,[[ 1 11] [ 0 20]],1e-09
0.8,2,0.65625,0.5396825396825397,[[ 1 11] [ 0 20]],1e-08
0.8,2,0.65625,0.5873015873015873,[[ 3  9] [ 2 18]],1e-07
0.8,2,0.75,0.7222222222222222,[[ 7  5] [ 3 17]],1e-06
0.8,2,0.78125,0.7222222222222222,[[10  2] [ 5 15]],1e-05
0.8,2,0.71875,0.6666666666666666,[[10  2] [ 7 13]],0.0001
0.8,3,0.625,0.5476190476190477,[[ 1 11] [ 1 19]],1e-09
0.8,3,0.65625,0.5396825396825397,[[ 3  9] [ 2 18]],1e-08
0.8,3,0.71875,0.6984126984126984,[[ 7  5] [ 4 16]],1e-07
0.8,3,0.6875,0.7380952380952381,[[ 9  3] [ 7 13]],1e-06
0.8,3,0.59375,0.6904761904761905,[[ 9  3] [10 10]],1e-05
0.8,3,0.59375,0.6984126984126984,[[ 9  3] [10 10]],0.0001
0.8,4,0.40625,0.6111111111111112,[[ 1 18] [ 1 12]],1e-09
0.8,4,0.40625,0.5952380952380952,[[ 1 18] [ 1 12]],1e-08
0.8,4,0.59375,0.626984126984127,[[ 6 13] [ 0 13]],1e-07
0.8,4,0.75,0.7301587301587301,[[11  8] [ 0 13]],1e-06
0.8,4,0.8125,0.6984126984126984,[[16  3] [ 3 10]],1e-05
0.8,4,0.8125,0.6507936507936508,[[17  2] [ 4  9]],0.0001
0.8,5,0.65625,0.5634920634920635,[[ 0 11] [ 0 21]],1e-09
0.8,5,0.65625,0.5396825396825397,[[ 0 11] [ 0 21]],1e-08
0.8,5,0.65625,0.6349206349206349,[[ 2  9] [ 2 19]],1e-07
0.8,5,0.75,0.7619047619047619,[[ 7  4] [ 4 17]],1e-06
0.8,5,0.71875,0.7142857142857143,[[ 9  2] [ 7 14]],1e-05
0.8,5,0.65625,0.6904761904761905,[[10  1] [10 11]],0.0001
0.8,6,0.53125,0.5952380952380952,[[ 1 15] [ 0 16]],1e-09
0.8,6,0.5,0.5714285714285714,[[ 0 16] [ 0 16]],1e-08
0.8,6,0.75,0.6904761904761905,[[ 9  7] [ 1 15]],1e-07
0.8,6,0.8125,0.7142857142857143,[[13  3] [ 3 13]],1e-06
0.8,6,0.71875,0.6825396825396826,[[14  2] [ 7  9]],1e-05
0.8,6,0.71875,0.6746031746031746,[[14  2] [ 7  9]],0.0001
0.8,7,0.65625,0.7142857142857143,[[13  2] [ 9  8]],1e-09
0.8,7,0.65625,0.7142857142857143,[[13  2] [ 9  8]],1e-08
0.8,7,0.65625,0.7142857142857143,[[13  2] [ 9  8]],1e-07
0.8,7,0.6875,0.7222222222222222,[[14  1] [ 9  8]],1e-06
0.8,7,0.6875,0.7142857142857143,[[14  1] [ 9  8]],1e-05
0.8,7,0.65625,0.7222222222222222,[[14  1] [10  7]],0.0001
0.8,8,0.625,0.5634920634920635,[[ 1 12] [ 0 19]],1e-09
0.8,8,0.6875,0.5634920634920635,[[ 3 10] [ 0 19]],1e-08
0.8,8,0.78125,0.7142857142857143,[[ 8  5] [ 2 17]],1e-07
0.8,8,0.8125,0.7301587301587301,[[12  1] [ 5 14]],1e-06
0.8,8,0.6875,0.6746031746031746,[[12  1] [ 9 10]],1e-05
0.8,8,0.6875,0.7063492063492064,[[12  1] [ 9 10]],0.0001
0.8,9,0.5625,0.5793650793650794,[[ 1 14] [ 0 17]],1e-09
0.8,9,0.5625,0.5634920634920635,[[ 1 14] [ 0 17]],1e-08
0.8,9,0.8125,0.6666666666666666,[[ 9  6] [ 0 17]],1e-07
0.8,9,0.75,0.746031746031746,[[10  5] [ 3 14]],1e-06
0.8,9,0.71875,0.6587301587301587,[[12  3] [ 6 11]],1e-05
0.8,9,0.71875,0.6904761904761905,[[13  2] [ 7 10]],0.0001
