Size,Ntrial,AvgTestAcc,AvgTrainAcc,AvgConfMatrix,Config
0.3,0,0.5153153153153153,0.4851063829787234,[[42.8 11.2] [42.6 14.4]],relu_lbfgs_invscaling_(50, 50)
0.3,0,0.6036036036036037,0.5404255319148936,[[43.2 10.8] [33.2 23.8]],relu_lbfgs_invscaling_(100,)
0.3,0,0.5513513513513514,0.502127659574468,[[26.8 27.2] [22.6 34.4]],relu_lbfgs_adaptive_(50,)
0.3,0,0.5153153153153153,0.4851063829787234,[[42.8 11.2] [42.6 14.4]],relu_lbfgs_adaptive_(50, 50)
0.3,0,0.6036036036036037,0.5404255319148936,[[43.2 10.8] [33.2 23.8]],relu_lbfgs_adaptive_(100,)
0.3,0,0.5099099099099099,0.5574468085106383,[[10.8 43.2] [11.2 45.8]],relu_sgd_constant_(50,)
0.3,0,0.4990990990990991,0.5191489361702127,[[21.6 32.4] [23.2 33.8]],relu_sgd_constant_(50, 50)
0.3,0,0.5099099099099099,0.5574468085106383,[[11.  43. ] [11.4 45.6]],relu_sgd_constant_(100,)
0.3,0,0.5099099099099099,0.5574468085106383,[[10.8 43.2] [11.2 45.8]],relu_sgd_invscaling_(50,)
0.3,0,0.4990990990990991,0.5191489361702127,[[21.6 32.4] [23.2 33.8]],relu_sgd_invscaling_(50, 50)
0.3,0,0.5099099099099099,0.5574468085106383,[[11.  43. ] [11.4 45.6]],relu_sgd_invscaling_(100,)
0.3,0,0.5099099099099099,0.5574468085106383,[[10.8 43.2] [11.2 45.8]],relu_sgd_adaptive_(50,)
0.3,0,0.49729729729729727,0.5191489361702127,[[21.6 32.4] [23.4 33.6]],relu_sgd_adaptive_(50, 50)
0.3,0,0.5099099099099099,0.5574468085106383,[[11.  43. ] [11.4 45.6]],relu_sgd_adaptive_(100,)
0.3,0,0.5675675675675675,0.5872340425531914,[[22.2 31.8] [16.2 40.8]],relu_adam_constant_(50,)
0.3,0,0.6108108108108108,0.574468085106383,[[27.2 26.8] [16.4 40.6]],relu_adam_constant_(50, 50)
0.3,0,0.6270270270270271,0.5829787234042553,[[32.  22. ] [19.4 37.6]],relu_adam_constant_(100,)
0.3,0,0.5675675675675675,0.5872340425531914,[[22.2 31.8] [16.2 40.8]],relu_adam_invscaling_(50,)
0.3,0,0.6108108108108108,0.574468085106383,[[27.2 26.8] [16.4 40.6]],relu_adam_invscaling_(50, 50)
0.3,0,0.6270270270270271,0.5829787234042553,[[32.  22. ] [19.4 37.6]],relu_adam_invscaling_(100,)
0.3,0,0.5675675675675675,0.5872340425531914,[[22.2 31.8] [16.2 40.8]],relu_adam_adaptive_(50,)
