Size,Ntrial,AvgTestAcc,AvgTrainAcc,AvgConfMatrix,Config
3,0,0.6819620067392249,0.7026666788954924,22.000000000000004,1_1_SAMME
3,0,0.6819620067392249,0.7026666788954924,22.000000000000004,1_1_SAMME.R
3,0,0.6819620067392249,0.7026666788954924,22.000000000000004,1_2_SAMME
3,0,0.6819610283384014,0.7519100814439797,22.0,1_2_SAMME.R
3,0,0.6971145002915634,0.7235326020495512,22.0,1_4_SAMME
3,0,0.689279466497599,0.7594860835962531,22.0,1_4_SAMME.R
3,0,0.7121818729722643,0.7708499645364052,22.0,1_8_SAMME
3,0,0.7045615981590411,0.8011105608139506,22.0,1_8_SAMME.R
3,0,0.7047337967039633,0.7897254017169272,22.0,1_16_SAMME
3,0,0.7270750903063959,0.8655706581554039,21.999999999999996,1_16_SAMME.R
3,0,0.7088235121458678,0.8162732653410619,22.0,1_32_SAMME
3,0,0.6742120938168982,0.9413511018172035,22.0,1_32_SAMME.R
3,0,0.7196279924389184,0.8617501895467997,22.0,1_64_SAMME
3,0,0.69698486218246,0.9924563430919363,22.0,1_64_SAMME.R
3,0,0.7084365546202044,0.9242944578961528,22.0,1_100_SAMME
3,0,0.716140971904242,1.0,22.0,1_100_SAMME.R
3,0,0.6819620067392249,0.7026666788954924,22.000000000000004,0.5_1_SAMME
3,0,0.6819620067392249,0.7026666788954924,22.000000000000004,0.5_1_SAMME.R
3,0,0.6819620067392249,0.7026666788954924,22.000000000000004,0.5_2_SAMME
3,0,0.6895387427158058,0.706433157238242,22.0,0.5_2_SAMME.R
3,0,0.685793424363746,0.7045499180668672,22.0,0.5_4_SAMME
3,0,0.6970284010191024,0.7442482329346736,22.0,0.5_4_SAMME.R
3,0,0.6895813031516248,0.725415841220926,22.0,0.5_8_SAMME
3,0,0.69711352189074,0.7822246679873799,22.0,0.5_8_SAMME.R
3,0,0.6933285783053315,0.7423863942084281,22.0,0.5_16_SAMME
3,0,0.6747277110508416,0.827690891970553,22.0,0.5_16_SAMME.R
3,0,0.6970274226182789,0.7518564580428987,22.0,0.5_32_SAMME
3,0,0.6592724024436539,0.8807545185511287,22.0,0.5_32_SAMME.R
3,0,0.7159252345226774,0.7935991268618388,21.999999999999996,0.5_64_SAMME
3,0,0.6896219067857967,0.9602801623988064,22.0,0.5_64_SAMME.R
3,0,0.7120512564623375,0.7992490889524788,22.0,0.5_100_SAMME
3,0,0.6934533244103178,0.9867744026218602,22.0,0.5_100_SAMME.R
3,0,0.6819620067392249,0.7026666788954924,22.000000000000004,0.25_1_SAMME
3,0,0.6819620067392249,0.7026666788954924,22.000000000000004,0.25_1_SAMME.R
3,0,0.6819620067392249,0.7026666788954924,22.000000000000004,0.25_2_SAMME
3,0,0.6895387427158058,0.706433157238242,22.0,0.25_2_SAMME.R
3,0,0.6707260516830451,0.7007619169907305,21.999999999999996,0.25_4_SAMME
3,0,0.6931979617954047,0.7480575121676817,22.0,0.25_4_SAMME.R
