Size,Ntrial,AvgTestAcc,AvgTrainAcc,AvgConfMatrix,Config
3,0,0.6545921242647318,0.6776445447208159,22.0,tanh_lbfgs_adaptive_(100,)
3,0,0.5258544374390945,0.5287605106757649,22.0,tanh_sgd_constant_(50,)
3,0,0.5347735393454107,0.5344660894660894,22.0,tanh_sgd_constant_(50, 50)
3,0,0.4749466771551235,0.4705271479932497,22.0,tanh_sgd_constant_(100,)
3,0,0.5031503528113369,0.5060001834323868,22.0,tanh_sgd_invscaling_(50,)
3,0,0.5174257100254775,0.5174246215178419,22.0,tanh_sgd_invscaling_(50, 50)
3,0,0.49782198192697996,0.49771860248978894,22.0,tanh_sgd_invscaling_(100,)
3,0,0.5182003099573809,0.5148117005405141,22.0,tanh_sgd_adaptive_(50,)
3,0,0.529615605884494,0.5284202925135129,22.0,tanh_sgd_adaptive_(50, 50)
3,0,0.493973735808296,0.49357345855650936,22.0,tanh_sgd_adaptive_(100,)
3,0,0.5666989538938396,0.5784194242668819,22.0,tanh_adam_constant_(50,)
3,0,0.6165793933132174,0.6175059309805072,22.0,tanh_adam_constant_(50, 50)
3,0,0.601506443747823,0.6094655147112774,22.0,tanh_adam_constant_(100,)
3,0,0.5666989538938396,0.5784194242668819,22.0,tanh_adam_invscaling_(50,)
3,0,0.6165793933132174,0.6175059309805072,22.0,tanh_adam_invscaling_(50, 50)
3,0,0.601506443747823,0.6094655147112774,22.0,tanh_adam_invscaling_(100,)
3,0,0.5666989538938396,0.5784194242668819,22.0,tanh_adam_adaptive_(50,)
3,0,0.6165793933132174,0.6175059309805072,22.0,tanh_adam_adaptive_(50, 50)
3,0,0.601506443747823,0.6094655147112774,22.0,tanh_adam_adaptive_(100,)
3,0,0.5335857607457762,0.5491036515273804,22.0,relu_lbfgs_constant_(50,)
3,0,0.5827235939401767,0.5598373688458435,22.0,relu_lbfgs_constant_(50, 50)
3,0,0.5401301860135646,0.542397314549857,22.0,relu_lbfgs_constant_(100,)
3,0,0.5335857607457762,0.5491036515273804,22.0,relu_lbfgs_invscaling_(50,)
3,0,0.5827235939401767,0.5598373688458435,22.0,relu_lbfgs_invscaling_(50, 50)
3,0,0.5401301860135646,0.542397314549857,22.0,relu_lbfgs_invscaling_(100,)
3,0,0.5335857607457762,0.5491036515273804,22.0,relu_lbfgs_adaptive_(50,)
3,0,0.5827235939401767,0.5598373688458435,22.0,relu_lbfgs_adaptive_(50, 50)
3,0,0.5401301860135646,0.542397314549857,22.0,relu_lbfgs_adaptive_(100,)
3,0,0.5181832857830533,0.5181822217330692,22.0,relu_sgd_constant_(50,)
