Size,Ntrial,AvgTestAcc,AvgTrainAcc,AvgConfMatrix,Config
0.3,6,0.6778378378378378,0.7848101265822784,[[58.8 26.2] [33.4 66.6]],15_0.1_0.2
0.3,6,0.6756756756756757,0.7215189873417721,[[62. 23.] [37. 63.]],15_0.1_0.30000000000000004
0.3,6,0.6864864864864865,0.6962025316455697,[[60. 25.] [33. 67.]],15_0.1_0.4
0.3,6,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],15_0.1_0.5
0.3,6,0.6918918918918919,0.8227848101265823,[[53. 32.] [25. 75.]],15_0.325_0.1
0.3,6,0.6778378378378378,0.7848101265822784,[[58.8 26.2] [33.4 66.6]],15_0.325_0.2
0.3,6,0.6756756756756757,0.7215189873417721,[[62. 23.] [37. 63.]],15_0.325_0.30000000000000004
0.3,6,0.6864864864864865,0.6962025316455697,[[60. 25.] [33. 67.]],15_0.325_0.4
0.3,6,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],15_0.325_0.5
0.3,6,0.6918918918918919,0.8227848101265823,[[53. 32.] [25. 75.]],15_0.55_0.1
0.3,6,0.6778378378378378,0.7848101265822784,[[58.8 26.2] [33.4 66.6]],15_0.55_0.2
0.3,6,0.6756756756756757,0.7215189873417721,[[62. 23.] [37. 63.]],15_0.55_0.30000000000000004
0.3,6,0.6864864864864865,0.6962025316455697,[[60. 25.] [33. 67.]],15_0.55_0.4
0.3,6,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],15_0.55_0.5
0.3,6,0.6270270270270271,0.7088607594936709,[[77.  8.] [61. 39.]],15_0.775_0.1
0.3,6,0.6270270270270271,0.7088607594936709,[[77.  8.] [61. 39.]],15_0.775_0.2
0.3,6,0.6756756756756757,0.7215189873417721,[[62. 23.] [37. 63.]],15_0.775_0.30000000000000004
0.3,6,0.6864864864864865,0.6962025316455697,[[60. 25.] [33. 67.]],15_0.775_0.4
0.3,6,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],15_0.775_0.5
0.3,6,0.6270270270270271,0.7088607594936709,[[77.  8.] [61. 39.]],15_1.0_0.1
0.3,6,0.6270270270270271,0.7088607594936709,[[77.  8.] [61. 39.]],15_1.0_0.2
0.3,6,0.6756756756756757,0.7215189873417721,[[62. 23.] [37. 63.]],15_1.0_0.30000000000000004
0.3,6,0.6864864864864865,0.6962025316455697,[[60. 25.] [33. 67.]],15_1.0_0.4
0.3,6,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],15_1.0_0.5
0.3,6,0.6918918918918919,0.8227848101265823,[[53. 32.] [25. 75.]],20_0.1_0.1
0.3,6,0.6778378378378378,0.7848101265822784,[[58.8 26.2] [33.4 66.6]],20_0.1_0.2
0.3,6,0.6756756756756757,0.7215189873417721,[[62. 23.] [37. 63.]],20_0.1_0.30000000000000004
0.3,6,0.6864864864864865,0.6962025316455697,[[60. 25.] [33. 67.]],20_0.1_0.4
0.3,6,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],20_0.1_0.5
0.3,6,0.6918918918918919,0.8227848101265823,[[53. 32.] [25. 75.]],20_0.325_0.1
0.3,6,0.6778378378378378,0.7848101265822784,[[58.8 26.2] [33.4 66.6]],20_0.325_0.2
0.3,6,0.6756756756756757,0.7215189873417721,[[62. 23.] [37. 63.]],20_0.325_0.30000000000000004
0.3,6,0.6864864864864865,0.6962025316455697,[[60. 25.] [33. 67.]],20_0.325_0.4
0.3,6,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],20_0.325_0.5
0.3,6,0.6918918918918919,0.8227848101265823,[[53. 32.] [25. 75.]],20_0.55_0.1
0.3,6,0.6778378378378378,0.7848101265822784,[[58.8 26.2] [33.4 66.6]],20_0.55_0.2
0.3,6,0.6756756756756757,0.7215189873417721,[[62. 23.] [37. 63.]],20_0.55_0.30000000000000004
0.3,6,0.6864864864864865,0.6962025316455697,[[60. 25.] [33. 67.]],20_0.55_0.4
0.3,6,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],20_0.55_0.5
0.3,6,0.6270270270270271,0.7088607594936709,[[77.  8.] [61. 39.]],20_0.775_0.1
0.3,6,0.6270270270270271,0.7088607594936709,[[77.  8.] [61. 39.]],20_0.775_0.2
0.3,6,0.6756756756756757,0.7215189873417721,[[62. 23.] [37. 63.]],20_0.775_0.30000000000000004
0.3,6,0.6864864864864865,0.6962025316455697,[[60. 25.] [33. 67.]],20_0.775_0.4
0.3,6,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],20_0.775_0.5
0.3,6,0.6270270270270271,0.7088607594936709,[[77.  8.] [61. 39.]],20_1.0_0.1
0.3,6,0.6270270270270271,0.7088607594936709,[[77.  8.] [61. 39.]],20_1.0_0.2
0.3,6,0.6756756756756757,0.7215189873417721,[[62. 23.] [37. 63.]],20_1.0_0.30000000000000004
0.3,6,0.6864864864864865,0.6962025316455697,[[60. 25.] [33. 67.]],20_1.0_0.4
0.3,6,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],20_1.0_0.5
0.3,6,0.6918918918918919,0.8227848101265823,[[53. 32.] [25. 75.]],25_0.1_0.1
0.3,6,0.6778378378378378,0.7848101265822784,[[58.8 26.2] [33.4 66.6]],25_0.1_0.2
0.3,6,0.6756756756756757,0.7215189873417721,[[62. 23.] [37. 63.]],25_0.1_0.30000000000000004
0.3,6,0.6864864864864865,0.6962025316455697,[[60. 25.] [33. 67.]],25_0.1_0.4
0.3,6,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],25_0.1_0.5
0.3,6,0.6918918918918919,0.8227848101265823,[[53. 32.] [25. 75.]],25_0.325_0.1
0.3,6,0.6778378378378378,0.7848101265822784,[[58.8 26.2] [33.4 66.6]],25_0.325_0.2
0.3,6,0.6756756756756757,0.7215189873417721,[[62. 23.] [37. 63.]],25_0.325_0.30000000000000004
0.3,6,0.6864864864864865,0.6962025316455697,[[60. 25.] [33. 67.]],25_0.325_0.4
0.3,6,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],25_0.325_0.5
0.3,6,0.6918918918918919,0.8227848101265823,[[53. 32.] [25. 75.]],25_0.55_0.1
0.3,6,0.6778378378378378,0.7848101265822784,[[58.8 26.2] [33.4 66.6]],25_0.55_0.2
0.3,6,0.6756756756756757,0.7215189873417721,[[62. 23.] [37. 63.]],25_0.55_0.30000000000000004
0.3,6,0.6864864864864865,0.6962025316455697,[[60. 25.] [33. 67.]],25_0.55_0.4
0.3,6,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],25_0.55_0.5
0.3,6,0.6270270270270271,0.7088607594936709,[[77.  8.] [61. 39.]],25_0.775_0.1
0.3,6,0.6270270270270271,0.7088607594936709,[[77.  8.] [61. 39.]],25_0.775_0.2
0.3,6,0.6756756756756757,0.7215189873417721,[[62. 23.] [37. 63.]],25_0.775_0.30000000000000004
0.3,6,0.6864864864864865,0.6962025316455697,[[60. 25.] [33. 67.]],25_0.775_0.4
0.3,6,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],25_0.775_0.5
