Size,Ntrial,AvgTestAcc,AvgTrainAcc,AvgConfMatrix,Config
0.3,6,0.5816216216216217,0.5974683544303797,[[63.6 21.4] [56.  44. ]],logistic_lbfgs_adaptive_(50,)
0.3,6,0.5978378378378378,0.6481012658227848,[[75.6  9.4] [65.  35. ]],logistic_lbfgs_adaptive_(50, 50)
0.3,6,0.6691891891891892,0.7139240506329114,[[69.  16. ] [45.2 54.8]],logistic_lbfgs_adaptive_(100,)
0.3,6,0.5091891891891892,0.4810126582278481,[[16.8 68.2] [22.6 77.4]],logistic_sgd_constant_(50,)
0.3,6,0.47783783783783784,0.4987341772151899,[[67.8 17.2] [79.4 20.6]],logistic_sgd_constant_(50, 50)
0.3,6,0.4972972972972973,0.5341772151898734,[[83.  2.] [91.  9.]],logistic_sgd_constant_(100,)
0.3,6,0.5145945945945947,0.5063291139240507,[[33.4 51.6] [38.2 61.8]],logistic_sgd_invscaling_(50,)
0.3,6,0.47675675675675677,0.4987341772151899,[[67.8 17.2] [79.6 20.4]],logistic_sgd_invscaling_(50, 50)
0.3,6,0.5405405405405406,0.5063291139240507,[[  0.  85.] [  0. 100.]],logistic_sgd_invscaling_(100,)
0.3,6,0.505945945945946,0.5012658227848101,[[33.6 51.4] [40.  60. ]],logistic_sgd_adaptive_(50,)
0.3,6,0.4897297297297297,0.46835443037974683,[[19.  66. ] [28.4 71.6]],logistic_sgd_adaptive_(50, 50)
0.3,6,0.4875675675675676,0.5392405063291139,[[61.6 23.4] [71.4 28.6]],logistic_sgd_adaptive_(100,)
0.3,6,0.5794594594594594,0.6151898734177216,[[55.2 29.8] [48.  52. ]],logistic_adam_constant_(50,)
0.3,6,0.5978378378378378,0.610126582278481,[[42.2 42.8] [31.6 68.4]],logistic_adam_constant_(50, 50)
0.3,6,0.6335135135135135,0.6481012658227848,[[64.  21. ] [46.8 53.2]],logistic_adam_constant_(100,)
0.3,6,0.5794594594594594,0.6151898734177216,[[55.2 29.8] [48.  52. ]],logistic_adam_invscaling_(50,)
0.3,6,0.5978378378378378,0.610126582278481,[[42.2 42.8] [31.6 68.4]],logistic_adam_invscaling_(50, 50)
0.3,6,0.6335135135135135,0.6481012658227848,[[64.  21. ] [46.8 53.2]],logistic_adam_invscaling_(100,)
0.3,6,0.5794594594594594,0.6151898734177216,[[55.2 29.8] [48.  52. ]],logistic_adam_adaptive_(50,)
0.3,6,0.5978378378378378,0.610126582278481,[[42.2 42.8] [31.6 68.4]],logistic_adam_adaptive_(50, 50)
0.3,6,0.6335135135135135,0.6481012658227848,[[64.  21. ] [46.8 53.2]],logistic_adam_adaptive_(100,)
0.3,6,0.585945945945946,0.620253164556962,[[77.8  7.2] [69.4 30.6]],tanh_lbfgs_constant_(50,)
0.3,6,0.6086486486486486,0.6430379746835443,[[77.2  7.8] [64.6 35.4]],tanh_lbfgs_constant_(50, 50)
0.3,6,0.6151351351351351,0.6810126582278482,[[69.  16. ] [55.2 44.8]],tanh_lbfgs_constant_(100,)
0.3,6,0.585945945945946,0.620253164556962,[[77.8  7.2] [69.4 30.6]],tanh_lbfgs_invscaling_(50,)
0.3,6,0.6086486486486486,0.6430379746835443,[[77.2  7.8] [64.6 35.4]],tanh_lbfgs_invscaling_(50, 50)
0.3,6,0.6151351351351351,0.6810126582278482,[[69.  16. ] [55.2 44.8]],tanh_lbfgs_invscaling_(100,)
0.3,6,0.585945945945946,0.620253164556962,[[77.8  7.2] [69.4 30.6]],tanh_lbfgs_adaptive_(50,)
0.3,6,0.6086486486486486,0.6430379746835443,[[77.2  7.8] [64.6 35.4]],tanh_lbfgs_adaptive_(50, 50)
0.3,6,0.6151351351351351,0.6810126582278482,[[69.  16. ] [55.2 44.8]],tanh_lbfgs_adaptive_(100,)
0.3,6,0.492972972972973,0.4708860759493671,[[17.4 67.6] [26.2 73.8]],tanh_sgd_constant_(50,)
0.3,6,0.5621621621621622,0.5924050632911393,[[78.8  6.2] [74.8 25.2]],tanh_sgd_constant_(50, 50)
0.3,6,0.5448648648648649,0.549367088607595,[[64.  21. ] [63.2 36.8]],tanh_sgd_constant_(100,)
0.3,6,0.4616216216216216,0.47848101265822784,[[51.4 33.6] [66.  34. ]],tanh_sgd_invscaling_(50,)
0.3,6,0.5232432432432432,0.5037974683544304,[[17.  68. ] [20.2 79.8]],tanh_sgd_invscaling_(50, 50)
0.3,6,0.5027027027027027,0.5063291139240507,[[31.4 53.6] [38.4 61.6]],tanh_sgd_invscaling_(100,)
0.3,6,0.5383783783783784,0.529113924050633,[[31.8 53.2] [32.2 67.8]],tanh_sgd_adaptive_(50,)
0.3,6,0.5643243243243243,0.6,[[78.6  6.4] [74.2 25.8]],tanh_sgd_adaptive_(50, 50)
0.3,6,0.5513513513513514,0.5417721518987342,[[43.2 41.8] [41.2 58.8]],tanh_sgd_adaptive_(100,)
0.3,6,0.5816216216216217,0.6050632911392405,[[42.6 42.4] [35.  65. ]],tanh_adam_constant_(50,)
0.3,6,0.5783783783783784,0.6177215189873417,[[60. 25.] [53. 47.]],tanh_adam_constant_(50, 50)
0.3,6,0.5827027027027027,0.6025316455696202,[[56.4 28.6] [48.6 51.4]],tanh_adam_constant_(100,)
0.3,6,0.5816216216216217,0.6050632911392405,[[42.6 42.4] [35.  65. ]],tanh_adam_invscaling_(50,)
0.3,6,0.5783783783783784,0.6177215189873417,[[60. 25.] [53. 47.]],tanh_adam_invscaling_(50, 50)
0.3,6,0.5827027027027027,0.6025316455696202,[[56.4 28.6] [48.6 51.4]],tanh_adam_invscaling_(100,)
0.3,6,0.5816216216216217,0.6050632911392405,[[42.6 42.4] [35.  65. ]],tanh_adam_adaptive_(50,)
0.3,6,0.5783783783783784,0.6177215189873417,[[60. 25.] [53. 47.]],tanh_adam_adaptive_(50, 50)
0.3,6,0.5827027027027027,0.6025316455696202,[[56.4 28.6] [48.6 51.4]],tanh_adam_adaptive_(100,)
0.3,6,0.5016216216216216,0.5139240506329114,[[66.6 18.4] [73.8 26.2]],relu_lbfgs_constant_(50,)
0.3,6,0.5210810810810811,0.5544303797468355,[[80.6  4.4] [84.2 15.8]],relu_lbfgs_constant_(50, 50)
0.3,6,0.5037837837837837,0.5392405063291139,[[70.6 14.4] [77.4 22.6]],relu_lbfgs_constant_(100,)
0.3,6,0.5016216216216216,0.5139240506329114,[[66.6 18.4] [73.8 26.2]],relu_lbfgs_invscaling_(50,)
0.3,6,0.5210810810810811,0.5544303797468355,[[80.6  4.4] [84.2 15.8]],relu_lbfgs_invscaling_(50, 50)
0.3,6,0.5037837837837837,0.5392405063291139,[[70.6 14.4] [77.4 22.6]],relu_lbfgs_invscaling_(100,)
0.3,6,0.5016216216216216,0.5139240506329114,[[66.6 18.4] [73.8 26.2]],relu_lbfgs_adaptive_(50,)
0.3,6,0.5210810810810811,0.5544303797468355,[[80.6  4.4] [84.2 15.8]],relu_lbfgs_adaptive_(50, 50)
0.3,6,0.5037837837837837,0.5392405063291139,[[70.6 14.4] [77.4 22.6]],relu_lbfgs_adaptive_(100,)
0.3,6,0.5232432432432432,0.5037974683544304,[[17.  68. ] [20.2 79.8]],relu_sgd_constant_(50,)
0.3,6,0.47783783783783784,0.49620253164556966,[[67.8 17.2] [79.4 20.6]],relu_sgd_constant_(50, 50)
0.3,6,0.5243243243243243,0.5037974683544304,[[17. 68.] [20. 80.]],relu_sgd_constant_(100,)
0.3,6,0.5286486486486487,0.5088607594936709,[[17.  68. ] [19.2 80.8]],relu_sgd_invscaling_(50,)
0.3,6,0.5081081081081081,0.5012658227848101,[[34.2 50.8] [40.2 59.8]],relu_sgd_invscaling_(50, 50)
0.3,6,0.5243243243243243,0.5037974683544304,[[17. 68.] [20. 80.]],relu_sgd_invscaling_(100,)
0.3,6,0.5232432432432432,0.5037974683544304,[[17.  68. ] [20.2 79.8]],relu_sgd_adaptive_(50,)
0.3,6,0.5232432432432432,0.5037974683544304,[[17.4 67.6] [20.6 79.4]],relu_sgd_adaptive_(50, 50)
0.3,6,0.5243243243243243,0.5037974683544304,[[17. 68.] [20. 80.]],relu_sgd_adaptive_(100,)
0.3,6,0.5459459459459459,0.5468354430379747,[[42.4 42.6] [41.4 58.6]],relu_adam_constant_(50,)
0.3,6,0.5578378378378378,0.5848101265822785,[[50.8 34.2] [47.6 52.4]],relu_adam_constant_(50, 50)
0.3,6,0.5848648648648649,0.5949367088607596,[[69.6 15.4] [61.4 38.6]],relu_adam_constant_(100,)
0.3,6,0.5459459459459459,0.5468354430379747,[[42.4 42.6] [41.4 58.6]],relu_adam_invscaling_(50,)
0.3,6,0.5578378378378378,0.5848101265822785,[[50.8 34.2] [47.6 52.4]],relu_adam_invscaling_(50, 50)
0.3,6,0.5848648648648649,0.5949367088607596,[[69.6 15.4] [61.4 38.6]],relu_adam_invscaling_(100,)
0.3,6,0.5459459459459459,0.5468354430379747,[[42.4 42.6] [41.4 58.6]],relu_adam_adaptive_(50,)
0.3,6,0.5578378378378378,0.5848101265822785,[[50.8 34.2] [47.6 52.4]],relu_adam_adaptive_(50, 50)
0.3,6,0.5848648648648649,0.5949367088607596,[[69.6 15.4] [61.4 38.6]],relu_adam_adaptive_(100,)
0.3,7,0.6572972972972974,0.6962025316455697,[[67.8 23.2] [40.2 53.8]],identity_lbfgs_constant_(50,)
0.3,7,0.5967567567567568,0.6886075949367089,[[41.6 49.4] [25.2 68.8]],identity_lbfgs_constant_(50, 50)
0.3,7,0.6464864864864865,0.6556962025316456,[[74.8 16.2] [49.2 44.8]],identity_lbfgs_constant_(100,)
0.3,7,0.6572972972972974,0.6962025316455697,[[67.8 23.2] [40.2 53.8]],identity_lbfgs_invscaling_(50,)
0.3,7,0.5967567567567568,0.6886075949367089,[[41.6 49.4] [25.2 68.8]],identity_lbfgs_invscaling_(50, 50)
0.3,7,0.6464864864864865,0.6556962025316456,[[74.8 16.2] [49.2 44.8]],identity_lbfgs_invscaling_(100,)
0.3,7,0.6572972972972974,0.6962025316455697,[[67.8 23.2] [40.2 53.8]],identity_lbfgs_adaptive_(50,)
0.3,7,0.5967567567567568,0.6886075949367089,[[41.6 49.4] [25.2 68.8]],identity_lbfgs_adaptive_(50, 50)
0.3,7,0.6464864864864865,0.6556962025316456,[[74.8 16.2] [49.2 44.8]],identity_lbfgs_adaptive_(100,)
0.3,7,0.4918918918918919,0.4177215189873418,[[91.  0.] [94.  0.]],identity_sgd_constant_(50,)
0.3,7,0.4918918918918919,0.4177215189873418,[[91.  0.] [94.  0.]],identity_sgd_constant_(50, 50)
0.3,7,0.4918918918918919,0.4177215189873418,[[91.  0.] [94.  0.]],identity_sgd_constant_(100,)
0.3,7,0.5643243243243243,0.6835443037974683,[[38.2 52.8] [27.8 66.2]],identity_sgd_invscaling_(50,)
0.3,7,0.4918918918918919,0.4177215189873418,[[91.  0.] [94.  0.]],identity_sgd_invscaling_(50, 50)
0.3,7,0.5545945945945946,0.6582278481012659,[[43.  48. ] [34.4 59.6]],identity_sgd_invscaling_(100,)
0.3,7,0.4918918918918919,0.4177215189873418,[[91.  0.] [94.  0.]],identity_sgd_adaptive_(50,)
0.3,7,0.4918918918918919,0.4177215189873418,[[91.  0.] [94.  0.]],identity_sgd_adaptive_(50, 50)
0.3,7,0.4918918918918919,0.4177215189873418,[[91.  0.] [94.  0.]],identity_sgd_adaptive_(100,)
0.3,7,0.5513513513513514,0.6379746835443038,[[34. 57.] [26. 68.]],identity_adam_constant_(50,)
0.3,7,0.5708108108108109,0.6455696202531646,[[35.  56. ] [23.4 70.6]],identity_adam_constant_(50, 50)
0.3,7,0.625945945945946,0.7291139240506329,[[51.6 39.4] [29.8 64.2]],identity_adam_constant_(100,)
0.3,7,0.5513513513513514,0.6379746835443038,[[34. 57.] [26. 68.]],identity_adam_invscaling_(50,)
0.3,7,0.5708108108108109,0.6455696202531646,[[35.  56. ] [23.4 70.6]],identity_adam_invscaling_(50, 50)
0.3,7,0.625945945945946,0.7291139240506329,[[51.6 39.4] [29.8 64.2]],identity_adam_invscaling_(100,)
0.3,7,0.5513513513513514,0.6379746835443038,[[34. 57.] [26. 68.]],identity_adam_adaptive_(50,)
0.3,7,0.5708108108108109,0.6455696202531646,[[35.  56. ] [23.4 70.6]],identity_adam_adaptive_(50, 50)
0.3,7,0.625945945945946,0.7291139240506329,[[51.6 39.4] [29.8 64.2]],identity_adam_adaptive_(100,)
0.3,7,0.5686486486486487,0.6683544303797468,[[29.8 61.2] [18.6 75.4]],logistic_lbfgs_constant_(50,)
0.3,7,0.6227027027027027,0.7113924050632912,[[62.4 28.6] [41.2 52.8]],logistic_lbfgs_constant_(50, 50)
0.3,7,0.5967567567567568,0.7139240506329114,[[51.  40. ] [34.6 59.4]],logistic_lbfgs_constant_(100,)
0.3,7,0.5686486486486487,0.6683544303797468,[[29.8 61.2] [18.6 75.4]],logistic_lbfgs_invscaling_(50,)
0.3,7,0.6227027027027027,0.7113924050632912,[[62.4 28.6] [41.2 52.8]],logistic_lbfgs_invscaling_(50, 50)
0.3,7,0.5967567567567568,0.7139240506329114,[[51.  40. ] [34.6 59.4]],logistic_lbfgs_invscaling_(100,)
0.3,7,0.5686486486486487,0.6683544303797468,[[29.8 61.2] [18.6 75.4]],logistic_lbfgs_adaptive_(50,)
0.3,7,0.6227027027027027,0.7113924050632912,[[62.4 28.6] [41.2 52.8]],logistic_lbfgs_adaptive_(50, 50)
0.3,7,0.5967567567567568,0.7139240506329114,[[51.  40. ] [34.6 59.4]],logistic_lbfgs_adaptive_(100,)
0.3,7,0.5081081081081081,0.5822784810126582,[[ 0. 91.] [ 0. 94.]],logistic_sgd_constant_(50,)
0.3,7,0.5081081081081081,0.5822784810126582,[[ 0. 91.] [ 0. 94.]],logistic_sgd_constant_(50, 50)
0.3,7,0.5081081081081081,0.5822784810126582,[[ 0. 91.] [ 0. 94.]],logistic_sgd_constant_(100,)
0.3,7,0.5048648648648649,0.549367088607595,[[18.2 72.8] [18.8 75.2]],logistic_sgd_invscaling_(50,)
0.3,7,0.47459459459459463,0.4379746835443038,[[56.2 34.8] [62.4 31.6]],logistic_sgd_invscaling_(50, 50)
0.3,7,0.5081081081081081,0.5822784810126582,[[ 0. 91.] [ 0. 94.]],logistic_sgd_invscaling_(100,)
0.3,7,0.5081081081081081,0.5822784810126582,[[ 0. 91.] [ 0. 94.]],logistic_sgd_adaptive_(50,)
0.3,7,0.5081081081081081,0.5822784810126582,[[ 0. 91.] [ 0. 94.]],logistic_sgd_adaptive_(50, 50)
0.3,7,0.5081081081081081,0.5822784810126582,[[ 0. 91.] [ 0. 94.]],logistic_sgd_adaptive_(100,)
0.3,7,0.5556756756756757,0.660759493670886,[[21.2 69.8] [12.4 81.6]],logistic_adam_constant_(50,)
0.3,7,0.5848648648648649,0.6886075949367089,[[32.6 58.4] [18.4 75.6]],logistic_adam_constant_(50, 50)
0.3,7,0.5459459459459459,0.640506329113924,[[12. 79.] [ 5. 89.]],logistic_adam_constant_(100,)
0.3,7,0.5556756756756757,0.660759493670886,[[21.2 69.8] [12.4 81.6]],logistic_adam_invscaling_(50,)
0.3,7,0.5848648648648649,0.6886075949367089,[[32.6 58.4] [18.4 75.6]],logistic_adam_invscaling_(50, 50)
0.3,7,0.5459459459459459,0.640506329113924,[[12. 79.] [ 5. 89.]],logistic_adam_invscaling_(100,)
0.3,7,0.5556756756756757,0.660759493670886,[[21.2 69.8] [12.4 81.6]],logistic_adam_adaptive_(50,)
0.3,7,0.5848648648648649,0.6886075949367089,[[32.6 58.4] [18.4 75.6]],logistic_adam_adaptive_(50, 50)
0.3,7,0.5459459459459459,0.640506329113924,[[12. 79.] [ 5. 89.]],logistic_adam_adaptive_(100,)
0.3,7,0.5675675675675675,0.6683544303797468,[[29.8 61.2] [18.8 75.2]],tanh_lbfgs_constant_(50,)
0.3,7,0.5935135135135136,0.7063291139240506,[[45.6 45.4] [29.8 64.2]],tanh_lbfgs_constant_(50, 50)
0.3,7,0.625945945945946,0.739240506329114,[[56.  35. ] [34.2 59.8]],tanh_lbfgs_constant_(100,)
0.3,7,0.5675675675675675,0.6683544303797468,[[29.8 61.2] [18.8 75.2]],tanh_lbfgs_invscaling_(50,)
0.3,7,0.5935135135135136,0.7063291139240506,[[45.6 45.4] [29.8 64.2]],tanh_lbfgs_invscaling_(50, 50)
0.3,7,0.625945945945946,0.739240506329114,[[56.  35. ] [34.2 59.8]],tanh_lbfgs_invscaling_(100,)
0.3,7,0.5675675675675675,0.6683544303797468,[[29.8 61.2] [18.8 75.2]],tanh_lbfgs_adaptive_(50,)
0.3,7,0.5935135135135136,0.7063291139240506,[[45.6 45.4] [29.8 64.2]],tanh_lbfgs_adaptive_(50, 50)
0.3,7,0.625945945945946,0.739240506329114,[[56.  35. ] [34.2 59.8]],tanh_lbfgs_adaptive_(100,)
0.3,7,0.52,0.6075949367088608,[[10.6 80.4] [ 8.4 85.6]],tanh_sgd_constant_(50,)
0.3,7,0.5243243243243243,0.6075949367088608,[[15. 76.] [12. 82.]],tanh_sgd_constant_(50, 50)
0.3,7,0.49405405405405406,0.5645569620253165,[[ 0.2 90.8] [ 2.8 91.2]],tanh_sgd_constant_(100,)
0.3,7,0.5016216216216216,0.5544303797468354,[[24.8 66.2] [26.  68. ]],tanh_sgd_invscaling_(50,)
0.3,7,0.5048648648648649,0.549367088607595,[[18.2 72.8] [18.8 75.2]],tanh_sgd_invscaling_(50, 50)
0.3,7,0.52,0.6075949367088608,[[26.  65. ] [23.8 70.2]],tanh_sgd_invscaling_(100,)
0.3,7,0.52,0.6075949367088608,[[10.6 80.4] [ 8.4 85.6]],tanh_sgd_adaptive_(50,)
0.3,7,0.5243243243243243,0.6075949367088608,[[15. 76.] [12. 82.]],tanh_sgd_adaptive_(50, 50)
0.3,7,0.4918918918918919,0.5620253164556962,[[ 0.6 90.4] [ 3.6 90.4]],tanh_sgd_adaptive_(100,)
0.3,7,0.5578378378378378,0.6430379746835443,[[25.8 65.2] [16.6 77.4]],tanh_adam_constant_(50,)
0.3,7,0.56,0.6759493670886076,[[38.8 52.2] [29.2 64.8]],tanh_adam_constant_(50, 50)
0.3,7,0.5827027027027026,0.7088607594936709,[[42.4 48.6] [28.6 65.4]],tanh_adam_constant_(100,)
0.3,7,0.5578378378378378,0.6430379746835443,[[25.8 65.2] [16.6 77.4]],tanh_adam_invscaling_(50,)
0.3,7,0.56,0.6759493670886076,[[38.8 52.2] [29.2 64.8]],tanh_adam_invscaling_(50, 50)
0.3,7,0.5827027027027026,0.7088607594936709,[[42.4 48.6] [28.6 65.4]],tanh_adam_invscaling_(100,)
0.3,7,0.5578378378378378,0.6430379746835443,[[25.8 65.2] [16.6 77.4]],tanh_adam_adaptive_(50,)
0.3,7,0.56,0.6759493670886076,[[38.8 52.2] [29.2 64.8]],tanh_adam_adaptive_(50, 50)
0.3,7,0.5827027027027026,0.7088607594936709,[[42.4 48.6] [28.6 65.4]],tanh_adam_adaptive_(100,)
0.3,7,0.5416216216216216,0.5341772151898734,[[79.4 11.6] [73.2 20.8]],relu_lbfgs_constant_(50,)
0.3,7,0.5654054054054054,0.5696202531645569,[[83.2  7.8] [72.6 21.4]],relu_lbfgs_constant_(50, 50)
0.3,7,0.5556756756756757,0.5265822784810127,[[82.6  8.4] [73.8 20.2]],relu_lbfgs_constant_(100,)
0.3,7,0.5416216216216216,0.5341772151898734,[[79.4 11.6] [73.2 20.8]],relu_lbfgs_invscaling_(50,)
0.3,7,0.5654054054054054,0.5696202531645569,[[83.2  7.8] [72.6 21.4]],relu_lbfgs_invscaling_(50, 50)
0.3,7,0.5556756756756757,0.5265822784810127,[[82.6  8.4] [73.8 20.2]],relu_lbfgs_invscaling_(100,)
0.3,7,0.5416216216216216,0.5341772151898734,[[79.4 11.6] [73.2 20.8]],relu_lbfgs_adaptive_(50,)
0.3,7,0.5654054054054054,0.5696202531645569,[[83.2  7.8] [72.6 21.4]],relu_lbfgs_adaptive_(50, 50)
0.3,7,0.5556756756756757,0.5265822784810127,[[82.6  8.4] [73.8 20.2]],relu_lbfgs_adaptive_(100,)
0.3,7,0.5027027027027027,0.549367088607595,[[18.2 72.8] [19.2 74.8]],relu_sgd_constant_(50,)
0.3,7,0.5005405405405405,0.4835443037974684,[[54.8 36.2] [56.2 37.8]],relu_sgd_constant_(50, 50)
0.3,7,0.5048648648648649,0.549367088607595,[[18.4 72.6] [19.  75. ]],relu_sgd_constant_(100,)
0.3,7,0.5102702702702703,0.569620253164557,[[17.6 73.4] [17.2 76.8]],relu_sgd_invscaling_(50,)
0.3,7,0.5005405405405405,0.5164556962025316,[[36.4 54.6] [37.8 56.2]],relu_sgd_invscaling_(50, 50)
0.3,7,0.5048648648648649,0.549367088607595,[[18.4 72.6] [19.  75. ]],relu_sgd_invscaling_(100,)
0.3,7,0.5027027027027027,0.549367088607595,[[18.2 72.8] [19.2 74.8]],relu_sgd_adaptive_(50,)
0.3,7,0.5037837837837837,0.549367088607595,[[18.6 72.4] [19.4 74.6]],relu_sgd_adaptive_(50, 50)
0.3,7,0.5048648648648649,0.549367088607595,[[18.4 72.6] [19.  75. ]],relu_sgd_adaptive_(100,)
0.3,7,0.572972972972973,0.6379746835443038,[[50.2 40.8] [38.2 55.8]],relu_adam_constant_(50,)
0.3,7,0.5740540540540541,0.6455696202531646,[[62.  29. ] [49.8 44.2]],relu_adam_constant_(50, 50)
0.3,7,0.6064864864864865,0.6886075949367089,[[58.2 32.8] [40.  54. ]],relu_adam_constant_(100,)
0.3,7,0.572972972972973,0.6379746835443038,[[50.2 40.8] [38.2 55.8]],relu_adam_invscaling_(50,)
0.3,7,0.5740540540540541,0.6455696202531646,[[62.  29. ] [49.8 44.2]],relu_adam_invscaling_(50, 50)
0.3,7,0.6064864864864865,0.6886075949367089,[[58.2 32.8] [40.  54. ]],relu_adam_invscaling_(100,)
0.3,7,0.572972972972973,0.6379746835443038,[[50.2 40.8] [38.2 55.8]],relu_adam_adaptive_(50,)
0.3,7,0.5740540540540541,0.6455696202531646,[[62.  29. ] [49.8 44.2]],relu_adam_adaptive_(50, 50)
0.3,7,0.6064864864864865,0.6886075949367089,[[58.2 32.8] [40.  54. ]],relu_adam_adaptive_(100,)
0.3,8,0.6151351351351352,0.6582278481012658,[[57.4 26.6] [44.6 56.4]],identity_lbfgs_constant_(50,)
0.3,8,0.5772972972972973,0.620253164556962,[[72.4 11.6] [66.6 34.4]],identity_lbfgs_constant_(50, 50)
0.3,8,0.6183783783783784,0.6379746835443038,[[70.4 13.6] [57.  44. ]],identity_lbfgs_constant_(100,)
0.3,8,0.6151351351351352,0.6582278481012658,[[57.4 26.6] [44.6 56.4]],identity_lbfgs_invscaling_(50,)
0.3,8,0.5772972972972973,0.620253164556962,[[72.4 11.6] [66.6 34.4]],identity_lbfgs_invscaling_(50, 50)
0.3,8,0.6183783783783784,0.6379746835443038,[[70.4 13.6] [57.  44. ]],identity_lbfgs_invscaling_(100,)
0.3,8,0.6151351351351352,0.6582278481012658,[[57.4 26.6] [44.6 56.4]],identity_lbfgs_adaptive_(50,)
0.3,8,0.5772972972972973,0.620253164556962,[[72.4 11.6] [66.6 34.4]],identity_lbfgs_adaptive_(50, 50)
0.3,8,0.6183783783783784,0.6379746835443038,[[70.4 13.6] [57.  44. ]],identity_lbfgs_adaptive_(100,)
0.3,8,0.4540540540540541,0.5063291139240507,[[ 84.   0.] [101.   0.]],identity_sgd_constant_(50,)
0.3,8,0.4540540540540541,0.5063291139240507,[[ 84.   0.] [101.   0.]],identity_sgd_constant_(50, 50)
0.3,8,0.4540540540540541,0.5063291139240507,[[ 84.   0.] [101.   0.]],identity_sgd_constant_(100,)
0.3,8,0.6983783783783784,0.6962025316455697,[[65.6 18.4] [37.4 63.6]],identity_sgd_invscaling_(50,)
0.3,8,0.4540540540540541,0.5063291139240507,[[ 84.   0.] [101.   0.]],identity_sgd_invscaling_(50, 50)
0.3,8,0.6637837837837838,0.6708860759493671,[[58.  26. ] [36.2 64.8]],identity_sgd_invscaling_(100,)
0.3,8,0.4540540540540541,0.5063291139240507,[[ 84.   0.] [101.   0.]],identity_sgd_adaptive_(50,)
0.3,8,0.4540540540540541,0.5063291139240507,[[ 84.   0.] [101.   0.]],identity_sgd_adaptive_(50, 50)
0.3,8,0.4540540540540541,0.5063291139240507,[[ 84.   0.] [101.   0.]],identity_sgd_adaptive_(100,)
0.3,8,0.6108108108108108,0.5949367088607596,[[49.4 34.6] [37.4 63.6]],identity_adam_constant_(50,)
0.3,8,0.5805405405405406,0.5848101265822785,[[53.6 30.4] [47.2 53.8]],identity_adam_constant_(50, 50)
0.3,8,0.6551351351351351,0.660759493670886,[[70.4 13.6] [50.2 50.8]],identity_adam_constant_(100,)
0.3,8,0.6108108108108108,0.5949367088607596,[[49.4 34.6] [37.4 63.6]],identity_adam_invscaling_(50,)
0.3,8,0.5805405405405406,0.5848101265822785,[[53.6 30.4] [47.2 53.8]],identity_adam_invscaling_(50, 50)
0.3,8,0.6551351351351351,0.660759493670886,[[70.4 13.6] [50.2 50.8]],identity_adam_invscaling_(100,)
0.3,8,0.6108108108108108,0.5949367088607596,[[49.4 34.6] [37.4 63.6]],identity_adam_adaptive_(50,)
0.3,8,0.5805405405405406,0.5848101265822785,[[53.6 30.4] [47.2 53.8]],identity_adam_adaptive_(50, 50)
0.3,8,0.6551351351351351,0.660759493670886,[[70.4 13.6] [50.2 50.8]],identity_adam_adaptive_(100,)
0.3,8,0.5827027027027027,0.6278481012658228,[[79.4  4.6] [72.6 28.4]],logistic_lbfgs_constant_(50,)
0.3,8,0.5632432432432433,0.620253164556962,[[81.   3. ] [77.8 23.2]],logistic_lbfgs_constant_(50, 50)
0.3,8,0.6432432432432432,0.6759493670886075,[[70.6 13.4] [52.6 48.4]],logistic_lbfgs_constant_(100,)
0.3,8,0.5827027027027027,0.6278481012658228,[[79.4  4.6] [72.6 28.4]],logistic_lbfgs_invscaling_(50,)
0.3,8,0.5632432432432433,0.620253164556962,[[81.   3. ] [77.8 23.2]],logistic_lbfgs_invscaling_(50, 50)
0.3,8,0.6432432432432432,0.6759493670886075,[[70.6 13.4] [52.6 48.4]],logistic_lbfgs_invscaling_(100,)
0.3,8,0.5827027027027027,0.6278481012658228,[[79.4  4.6] [72.6 28.4]],logistic_lbfgs_adaptive_(50,)
0.3,8,0.5632432432432433,0.620253164556962,[[81.   3. ] [77.8 23.2]],logistic_lbfgs_adaptive_(50, 50)
0.3,8,0.6432432432432432,0.6759493670886075,[[70.6 13.4] [52.6 48.4]],logistic_lbfgs_adaptive_(100,)
0.3,8,0.5308108108108108,0.5518987341772152,[[65.2 18.8] [68.  33. ]],logistic_sgd_constant_(50,)
0.3,8,0.47459459459459463,0.5037974683544304,[[67.  17. ] [80.2 20.8]],logistic_sgd_constant_(50, 50)
0.3,8,0.5005405405405405,0.5569620253164557,[[83.   1. ] [91.4  9.6]],logistic_sgd_constant_(100,)
0.3,8,0.5275675675675675,0.49620253164556966,[[16.8 67.2] [20.2 80.8]],logistic_sgd_invscaling_(50,)
0.3,8,0.47459459459459463,0.5037974683544304,[[67.  17. ] [80.2 20.8]],logistic_sgd_invscaling_(50, 50)
0.3,8,0.5448648648648649,0.4936708860759494,[[  0.   84. ] [  0.2 100.8]],logistic_sgd_invscaling_(100,)
0.3,8,0.5145945945945947,0.5417721518987342,[[65.8 18.2] [71.6 29.4]],logistic_sgd_adaptive_(50,)
0.3,8,0.47459459459459463,0.5037974683544304,[[67.2 16.8] [80.4 20.6]],logistic_sgd_adaptive_(50, 50)
0.3,8,0.5124324324324324,0.5670886075949367,[[82.   2. ] [88.2 12.8]],logistic_sgd_adaptive_(100,)
0.3,8,0.5567567567567568,0.5848101265822785,[[79.  5.] [77. 24.]],logistic_adam_constant_(50,)
