Size,Ntrial,TestAcc,TrainAcc,ConfMatrix,Config
0.8,7,0.6981132075471698,0.7203791469194313,[[24  2] [14 13]],0.0001
0.8,8,0.7358490566037735,0.7061611374407583,[[21  3] [11 18]],1e-09
0.8,8,0.7547169811320755,0.6919431279620853,[[21  3] [10 19]],1e-08
0.8,8,0.7735849056603774,0.7014218009478673,[[21  3] [ 9 20]],1e-07
0.8,8,0.7924528301886793,0.7109004739336493,[[21  3] [ 8 21]],1e-06
0.8,8,0.7924528301886793,0.7298578199052133,[[21  3] [ 8 21]],1e-05
0.8,8,0.7547169811320755,0.7251184834123223,[[21  3] [10 19]],0.0001
0.8,9,0.6415094339622641,0.7251184834123223,[[18  3] [16 16]],1e-09
0.8,9,0.6792452830188679,0.7203791469194313,[[18  3] [14 18]],1e-08
0.8,9,0.6792452830188679,0.7203791469194313,[[18  3] [14 18]],1e-07
0.8,9,0.6792452830188679,0.7345971563981043,[[18  3] [14 18]],1e-06
0.8,9,0.6981132075471698,0.7488151658767772,[[19  2] [14 18]],1e-05
0.8,9,0.660377358490566,0.7345971563981043,[[19  2] [16 16]],0.0001
