Size,Ntrial,TestAcc,TrainAcc,ConfMatrix,Config
0.3,5,0.5585585585585585,0.7021276595744681,[[30 22] [27 32]],11_2
0.3,5,0.5315315315315315,0.6808510638297872,[[27 25] [27 32]],11_3
0.3,5,0.5405405405405406,0.7021276595744681,[[28 24] [27 32]],11_4
0.3,5,0.5315315315315315,0.7021276595744681,[[24 28] [24 35]],11_5
0.3,5,0.5675675675675675,0.723404255319149,[[34 18] [30 29]],16_1
0.3,5,0.5315315315315315,0.723404255319149,[[28 24] [28 31]],16_2
0.3,5,0.5045045045045045,0.6808510638297872,[[27 25] [30 29]],16_3
0.3,5,0.5225225225225225,0.6808510638297872,[[28 24] [29 30]],16_4
0.3,5,0.5045045045045045,0.6808510638297872,[[26 26] [29 30]],16_5
0.3,5,0.5945945945945946,0.7021276595744681,[[29 23] [22 37]],21_1
0.3,5,0.5045045045045045,0.6382978723404256,[[20 32] [23 36]],21_2
0.3,5,0.5225225225225225,0.6382978723404256,[[21 31] [22 37]],21_3
0.3,5,0.5045045045045045,0.6382978723404256,[[19 33] [22 37]],21_4
0.3,5,0.5135135135135135,0.6382978723404256,[[19 33] [21 38]],21_5
0.3,5,0.5945945945945946,0.723404255319149,[[27 25] [20 39]],26_1
0.3,5,0.4954954954954955,0.7021276595744681,[[21 31] [25 34]],26_2
0.3,5,0.5045045045045045,0.6808510638297872,[[21 31] [24 35]],26_3
0.3,5,0.5225225225225225,0.7021276595744681,[[21 31] [22 37]],26_4
0.3,5,0.5405405405405406,0.7021276595744681,[[22 30] [21 38]],26_5
0.3,6,0.6396396396396397,1.0,[[29 26] [14 42]],1_1
0.3,6,0.6306306306306306,1.0,[[29 26] [15 41]],1_2
0.3,6,0.6216216216216216,1.0,[[28 27] [15 41]],1_3
0.3,6,0.6126126126126126,1.0,[[26 29] [14 42]],1_4
0.3,6,0.6126126126126126,1.0,[[26 29] [14 42]],1_5
0.3,6,0.6486486486486487,0.6808510638297872,[[38 17] [22 34]],6_1
0.3,6,0.6216216216216216,0.7021276595744681,[[35 20] [22 34]],6_2
0.3,6,0.6216216216216216,0.6382978723404256,[[35 20] [22 34]],6_3
0.3,6,0.6036036036036037,0.5957446808510638,[[33 22] [22 34]],6_4
0.3,6,0.6306306306306306,0.5957446808510638,[[33 22] [19 37]],6_5
0.3,6,0.5945945945945946,0.723404255319149,[[22 33] [12 44]],11_1
0.3,6,0.6036036036036037,0.7021276595744681,[[21 34] [10 46]],11_2
0.3,6,0.6036036036036037,0.6808510638297872,[[21 34] [10 46]],11_3
0.3,6,0.5945945945945946,0.6808510638297872,[[19 36] [ 9 47]],11_4
0.3,6,0.6126126126126126,0.6808510638297872,[[20 35] [ 8 48]],11_5
0.3,6,0.6486486486486487,0.723404255319149,[[28 27] [12 44]],16_1
0.3,6,0.5495495495495496,0.6595744680851063,[[26 29] [21 35]],16_2
0.3,6,0.5315315315315315,0.6595744680851063,[[25 30] [22 34]],16_3
0.3,6,0.5405405405405406,0.6595744680851063,[[25 30] [21 35]],16_4
0.3,6,0.5495495495495496,0.6382978723404256,[[25 30] [20 36]],16_5
0.3,6,0.5945945945945946,0.7021276595744681,[[18 37] [ 8 48]],21_1
0.3,6,0.5675675675675675,0.7021276595744681,[[11 44] [ 4 52]],21_2
0.3,6,0.5495495495495496,0.6595744680851063,[[ 9 46] [ 4 52]],21_3
0.3,6,0.5315315315315315,0.6595744680851063,[[ 8 47] [ 5 51]],21_4
0.3,6,0.5225225225225225,0.6595744680851063,[[ 8 47] [ 6 50]],21_5
0.3,6,0.6126126126126126,0.7021276595744681,[[17 38] [ 5 51]],26_1
0.3,6,0.5945945945945946,0.6808510638297872,[[11 44] [ 1 55]],26_2
0.3,6,0.5495495495495496,0.6595744680851063,[[ 6 49] [ 1 55]],26_3
0.3,6,0.5315315315315315,0.6382978723404256,[[ 3 52] [ 0 56]],26_4
0.3,6,0.5225225225225225,0.6382978723404256,[[ 2 53] [ 0 56]],26_5
0.3,7,0.6756756756756757,1.0,[[33 18] [18 42]],1_1
0.3,7,0.6666666666666666,1.0,[[31 20] [17 43]],1_2
0.3,7,0.6936936936936937,1.0,[[32 19] [15 45]],1_3
0.3,7,0.6846846846846847,1.0,[[30 21] [14 46]],1_4
0.3,7,0.6576576576576577,1.0,[[28 23] [15 45]],1_5
0.3,7,0.5765765765765766,0.6595744680851063,[[42  9] [38 22]],6_1
0.3,7,0.6036036036036037,0.6595744680851063,[[41 10] [34 26]],6_2
0.3,7,0.5585585585585585,0.6595744680851063,[[38 13] [36 24]],6_3
0.3,7,0.5585585585585585,0.6595744680851063,[[38 13] [36 24]],6_4
0.3,7,0.5585585585585585,0.6595744680851063,[[38 13] [36 24]],6_5
0.3,7,0.5945945945945946,0.7021276595744681,[[34 17] [28 32]],11_1
0.3,7,0.5585585585585585,0.6170212765957447,[[36 15] [34 26]],11_2
0.3,7,0.5315315315315315,0.5957446808510638,[[36 15] [37 23]],11_3
0.3,7,0.5315315315315315,0.5957446808510638,[[36 15] [37 23]],11_4
0.3,7,0.5315315315315315,0.5957446808510638,[[36 15] [37 23]],11_5
0.3,7,0.5855855855855856,0.5957446808510638,[[46  5] [41 19]],16_1
0.3,7,0.5315315315315315,0.5957446808510638,[[43  8] [44 16]],16_2
0.3,7,0.5135135135135135,0.6170212765957447,[[43  8] [46 14]],16_3
0.3,7,0.5135135135135135,0.5957446808510638,[[43  8] [46 14]],16_4
0.3,7,0.5135135135135135,0.574468085106383,[[43  8] [46 14]],16_5
0.3,7,0.5765765765765766,0.6808510638297872,[[32 19] [28 32]],21_1
0.3,7,0.5585585585585585,0.6382978723404256,[[31 20] [29 31]],21_2
0.3,7,0.5675675675675675,0.6382978723404256,[[28 23] [25 35]],21_3
0.3,7,0.5585585585585585,0.6170212765957447,[[27 24] [25 35]],21_4
0.3,7,0.5225225225225225,0.6170212765957447,[[22 29] [24 36]],21_5
0.3,7,0.5495495495495496,0.6382978723404256,[[33 18] [32 28]],26_1
0.3,7,0.5675675675675675,0.6382978723404256,[[34 17] [31 29]],26_2
0.3,7,0.5585585585585585,0.6382978723404256,[[31 20] [29 31]],26_3
0.3,7,0.5585585585585585,0.6808510638297872,[[31 20] [29 31]],26_4
0.3,7,0.5405405405405406,0.6808510638297872,[[30 21] [30 30]],26_5
0.3,8,0.5585585585585585,1.0,[[29 24] [25 33]],1_1
0.3,8,0.6036036036036037,1.0,[[32 21] [23 35]],1_2
0.3,8,0.6126126126126126,1.0,[[33 20] [23 35]],1_3
0.3,8,0.6216216216216216,1.0,[[32 21] [21 37]],1_4
0.3,8,0.6216216216216216,1.0,[[32 21] [21 37]],1_5
0.3,8,0.7117117117117117,0.6382978723404256,[[44  9] [23 35]],6_1
0.3,8,0.6846846846846847,0.6595744680851063,[[46  7] [28 30]],6_2
0.3,8,0.6486486486486487,0.6595744680851063,[[44  9] [30 28]],6_3
0.3,8,0.6486486486486487,0.6595744680851063,[[43 10] [29 29]],6_4
0.3,8,0.6216216216216216,0.6595744680851063,[[41 12] [30 28]],6_5
0.3,8,0.7117117117117117,0.6382978723404256,[[36 17] [15 43]],11_1
0.3,8,0.6216216216216216,0.6808510638297872,[[34 19] [23 35]],11_2
0.3,8,0.5765765765765766,0.6808510638297872,[[31 22] [25 33]],11_3
0.3,8,0.5495495495495496,0.6382978723404256,[[28 25] [25 33]],11_4
0.3,8,0.5495495495495496,0.5957446808510638,[[29 24] [26 32]],11_5
0.3,8,0.7207207207207207,0.6170212765957447,[[42 11] [20 38]],16_1
0.3,8,0.6396396396396397,0.5531914893617021,[[31 22] [18 40]],16_2
0.3,8,0.6486486486486487,0.574468085106383,[[26 27] [12 46]],16_3
0.3,8,0.6216216216216216,0.5106382978723404,[[21 32] [10 48]],16_4
0.3,8,0.6036036036036037,0.48936170212765956,[[19 34] [10 48]],16_5
0.3,8,0.6216216216216216,0.5957446808510638,[[22 31] [11 47]],21_1
0.3,8,0.5855855855855856,0.5957446808510638,[[ 8 45] [ 1 57]],21_2
0.3,8,0.5495495495495496,0.6170212765957447,[[ 3 50] [ 0 58]],21_3
0.3,8,0.5405405405405406,0.5957446808510638,[[ 2 51] [ 0 58]],21_4
0.3,8,0.5315315315315315,0.574468085106383,[[ 1 52] [ 0 58]],21_5
0.3,8,0.6216216216216216,0.5319148936170213,[[18 35] [ 7 51]],26_1
0.3,8,0.5315315315315315,0.5531914893617021,[[ 1 52] [ 0 58]],26_2
0.3,8,0.5225225225225225,0.574468085106383,[[ 0 53] [ 0 58]],26_3
0.3,8,0.5225225225225225,0.574468085106383,[[ 0 53] [ 0 58]],26_4
0.3,8,0.5225225225225225,0.574468085106383,[[ 0 53] [ 0 58]],26_5
0.3,9,0.6306306306306306,1.0,[[37 15] [26 33]],1_1
0.3,9,0.6126126126126126,1.0,[[34 18] [25 34]],1_2
0.3,9,0.6036036036036037,1.0,[[33 19] [25 34]],1_3
0.3,9,0.6126126126126126,1.0,[[34 18] [25 34]],1_4
