Size,Ntrial,AvgTestAcc,AvgTrainAcc,AvgConfMatrix,Config
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],1_1_SAMME
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],1_1_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],1_2_SAMME
0.3,0,0.6126126126126126,0.851063829787234,[[25. 29.] [14. 43.]],1_2_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],1_4_SAMME
0.3,0,0.6306306306306306,0.8297872340425532,[[38. 16.] [25. 32.]],1_4_SAMME.R
0.3,0,0.6396396396396397,0.8723404255319149,[[30. 24.] [16. 41.]],1_8_SAMME
0.3,0,0.6126126126126126,0.9148936170212766,[[27. 27.] [16. 41.]],1_8_SAMME.R
0.3,0,0.6486486486486487,0.9148936170212766,[[37. 17.] [22. 35.]],1_16_SAMME
0.3,0,0.6396396396396397,1.0,[[31. 23.] [17. 40.]],1_16_SAMME.R
0.3,0,0.6486486486486487,1.0,[[30. 24.] [15. 42.]],1_32_SAMME
0.3,0,0.6216216216216216,1.0,[[27. 27.] [15. 42.]],1_32_SAMME.R
0.3,0,0.6756756756756757,1.0,[[32. 22.] [14. 43.]],1_64_SAMME
0.3,0,0.6396396396396397,1.0,[[30. 24.] [16. 41.]],1_64_SAMME.R
0.3,0,0.6666666666666666,1.0,[[32. 22.] [15. 42.]],1_100_SAMME
0.3,0,0.6576576576576577,1.0,[[30. 24.] [14. 43.]],1_100_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.5_1_SAMME
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.5_1_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.5_2_SAMME
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.5_2_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.5_4_SAMME
0.3,0,0.6306306306306306,0.851063829787234,[[22. 32.] [ 9. 48.]],0.5_4_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.5_8_SAMME
0.3,0,0.5945945945945946,0.9361702127659575,[[31. 23.] [22. 35.]],0.5_8_SAMME.R
0.3,0,0.6216216216216216,0.8297872340425532,[[26. 28.] [14. 43.]],0.5_16_SAMME
0.3,0,0.5945945945945946,0.9787234042553191,[[30. 24.] [21. 36.]],0.5_16_SAMME.R
0.3,0,0.6396396396396397,0.8723404255319149,[[33. 21.] [19. 38.]],0.5_32_SAMME
0.3,0,0.5945945945945946,1.0,[[24. 30.] [15. 42.]],0.5_32_SAMME.R
0.3,0,0.6036036036036037,0.9148936170212766,[[28. 26.] [18. 39.]],0.5_64_SAMME
0.3,0,0.6306306306306306,1.0,[[29. 25.] [16. 41.]],0.5_64_SAMME.R
0.3,0,0.6306306306306306,0.9574468085106383,[[31. 23.] [18. 39.]],0.5_100_SAMME
0.3,0,0.6486486486486487,1.0,[[30. 24.] [15. 42.]],0.5_100_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.25_1_SAMME
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.25_1_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.25_2_SAMME
0.3,0,0.6666666666666666,0.7872340425531915,[[31. 23.] [14. 43.]],0.25_2_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.25_4_SAMME
0.3,0,0.6396396396396397,0.8297872340425532,[[23. 31.] [ 9. 48.]],0.25_4_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.25_8_SAMME
0.3,0,0.6126126126126126,0.8723404255319149,[[30. 24.] [19. 38.]],0.25_8_SAMME.R
0.3,0,0.6666666666666666,0.8085106382978723,[[39. 15.] [22. 35.]],0.25_16_SAMME
0.3,0,0.5855855855855856,0.9361702127659575,[[29. 25.] [21. 36.]],0.25_16_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.25_32_SAMME
0.3,0,0.5675675675675675,0.9787234042553191,[[25. 29.] [19. 38.]],0.25_32_SAMME.R
0.3,0,0.6396396396396397,0.8723404255319149,[[33. 21.] [19. 38.]],0.25_64_SAMME
0.3,0,0.6036036036036037,1.0,[[27. 27.] [17. 40.]],0.25_64_SAMME.R
0.3,0,0.5945945945945946,0.8936170212765957,[[29. 25.] [20. 37.]],0.25_100_SAMME
0.3,0,0.6306306306306306,1.0,[[30. 24.] [17. 40.]],0.25_100_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.1_1_SAMME
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.1_1_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.1_2_SAMME
0.3,0,0.6666666666666666,0.7872340425531915,[[31. 23.] [14. 43.]],0.1_2_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.1_4_SAMME
0.3,0,0.6666666666666666,0.7872340425531915,[[31. 23.] [14. 43.]],0.1_4_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.1_8_SAMME
0.3,0,0.6216216216216216,0.851063829787234,[[25. 29.] [13. 44.]],0.1_8_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.1_16_SAMME
0.3,0,0.6036036036036037,0.8936170212765957,[[29. 25.] [19. 38.]],0.1_16_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.1_32_SAMME
0.3,0,0.6036036036036037,0.9361702127659575,[[28. 26.] [18. 39.]],0.1_32_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.1_64_SAMME
0.3,0,0.6126126126126126,0.9787234042553191,[[28. 26.] [17. 40.]],0.1_64_SAMME.R
0.3,0,0.6216216216216216,0.8297872340425532,[[26. 28.] [14. 43.]],0.1_100_SAMME
0.3,0,0.6216216216216216,0.9787234042553191,[[29. 25.] [17. 40.]],0.1_100_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.05_1_SAMME
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.05_1_SAMME.R
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.05_2_SAMME
0.3,0,0.6576576576576577,0.7872340425531915,[[31. 23.] [15. 42.]],0.05_2_SAMME.R
